name,lat,lon,type
"Four medieval shielings on south bank of White Lyne overlooking confluence with Little Hare Grain",55.117332,-2.666981,scheduled_monument
"Two medieval shielings on south bank of White Lyne 230m north east of confluence with little Hare Grain",55.118198,-2.664831,scheduled_monument
"Shiel Knowe round cairn",55.109762,-2.687013,scheduled_monument
"White Lyne round cairn 60m NNW of confluence of Gate Grain and White Lyne",55.121876,-2.656018,scheduled_monument
"Unfinished high cross shaft on Long Bar 580m north east of Todcrag Loch",55.118582,-2.640128,scheduled_monument
"St Ninian's preconquest monastic site, site of nucleated medieval settlement, St Ninian's Church and churchyard",54.662986,-2.682535,scheduled_monument
"Prehistoric cup marked stone 380m south of Gillalees",55.030654,-2.672908,scheduled_monument
"Horse Head medieval shieling on Greyfell Common 50m west of confluence of Gosling Sike and Horsehead Grain",55.118348,-2.601288,scheduled_monument
"Stantling Loan medieval shieling",55.111942,-2.619157,scheduled_monument
"Two medieval shielings 30m north west of Stantling Loan on Greyfell Common",55.112192,-2.619380,scheduled_monument
"Medieval shieling on Greyfell Common 310m north west of Stantling Loan",55.113855,-2.622823,scheduled_monument
"Ten medieval shielings on north bank of White Lyne overlooking confluence with Little Hare Grain",55.116991,-2.668511,scheduled_monument
"Medieval shieling on south bank of White Lyne 410m WSW of confluence with Little Hare Grain",55.115964,-2.673935,scheduled_monument
"Medieval shieling on south bank of White Lyne 230m WSW of confluence with Little Hare Grain",55.116197,-2.670834,scheduled_monument
"Group of six bowl barrows 790m south west of Grey Friars Farm: part of a dispersed round barrow cemetery on Kithurst Hill",50.902298,-0.467522,scheduled_monument
"Bowl barrow at Kithurst Hill car park: part of a dispersed round barrow cemetery on Kithurst Hill",50.901897,-0.478756,scheduled_monument
"Wayside cross-head in Gwinear churchyard, east of the church",50.187352,-5.370306,scheduled_monument
"Slight univallate hillfort on Wilbury Hill",51.977526,-0.250968,scheduled_monument
"Springhall Lane causewayed enclosure",51.804890,0.149921,scheduled_monument
"Medieval settlement 300m east of Knight House Farm",50.891661,-2.889471,scheduled_monument
"Two bowl barrows 300m north west of Northay Farm",50.898429,-3.023810,scheduled_monument
"Two bowl barrows 210m and 600m north west of Brown Down Cottage",50.907590,-3.090603,scheduled_monument
"Two bowl barrows, one 380m west and one 685m north west of Beech Croft",50.912915,-3.088480,scheduled_monument
"Cross 300m north west of Tollbar Cottages",52.801770,1.376424,scheduled_monument
"Field system and stone circle on Rabbit Warren, 1150m south east of Park Farm",53.212249,-1.581048,scheduled_monument
"Cairnfield and barrow on Rabbit Warren, 900m south east of Park Farm",53.215016,-1.580617,scheduled_monument
"Cairnfield and ring cairn on Rabbit Warren, 650m south east of Park Farm",53.215177,-1.585512,scheduled_monument
"Archcliffe Fort",51.115042,1.306476,scheduled_monument
"Bowl barrow 430m north east of Gumber Farm",50.899671,-0.628704,scheduled_monument
"Prehistoric field system and hut circle north of Crab's Ledge, Tresco",49.943339,-6.326454,scheduled_monument
"Prehistoric field system and settlement in Bathinghouse Porth, Tresco",49.941306,-6.330301,scheduled_monument
"Post-medieval dovecote 40m south of Cloughton Hall",54.333318,-0.450050,scheduled_monument
"Round barrow known as Binsoe Hill, south of Binsoe Hill Farm",54.214404,-1.616950,scheduled_monument
"Raventhorpe medieval settlement earthworks immediately south west of Raventhorpe Farm",53.559816,-0.588484,scheduled_monument
"Yarborough Camp large univallate hillfort",53.593626,-0.368082,scheduled_monument
"Julian's Bower turf cut maze",53.684855,-0.668755,scheduled_monument
"Moated site 285m east of Castlethorpe House",53.550321,-0.506868,scheduled_monument
"Round barrow on Elsham Golf Course, 380m north east of Timaru Farm Cottages",53.586564,-0.453697,scheduled_monument
"Bowl barrow 900m south east of Chideock Farm",50.629407,-2.283155,scheduled_monument
"Two bowl barrows 560m and 650m north west of Newlands Farm",50.630897,-2.277056,scheduled_monument
"Dore Abbey: a Cistercian monastery",51.967129,-2.892720,scheduled_monument
"Cross in St Mary's churchyard",52.501325,-2.157919,scheduled_monument
"Cross in All Saints churchyard",52.614792,-2.005200,scheduled_monument
"Cross in St Mary's churchyard",52.619709,-2.113191,scheduled_monument
"Bowl barrow at King's Standing",52.558152,-1.882707,scheduled_monument
"The medieval settlement at Wormleighton",52.183988,-1.351736,scheduled_monument
"Medieval settlement at Brookhampton",52.152726,-1.536484,scheduled_monument
"Medieval settlement at Billesley Trussell",52.208665,-1.783105,scheduled_monument
"Moated site at Sherrard's Green",52.113689,-2.295303,scheduled_monument
"Bowl barrow on Cubert Common 250m north of Chywarton",50.392785,-5.123854,scheduled_monument
"Bowl barrow on St Agnes Beacon 350m west of Cannonball Farm",50.307329,-5.217304,scheduled_monument
"Bolster Bank",50.302957,-5.210492,scheduled_monument
"Hillfort 250m south west of Tresawsen",50.304090,-5.113021,scheduled_monument
"Bell barrow 300m north east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.003526,-0.920829,scheduled_monument
"Bowl barrow 190m north east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.003441,-0.922270,scheduled_monument
"Bowl barrow 240m east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.002966,-0.921497,scheduled_monument
"Disc barrow 310m east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.002929,-0.920443,scheduled_monument
"Two bowl barrows 150m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.002574,-0.922832,scheduled_monument
"Bowl barrow 230m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.001768,-0.922223,scheduled_monument
"Two bowl barrows 300m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.001962,-0.920908,scheduled_monument
"Twin bowl barrow 325m south east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.000926,-0.921630,scheduled_monument
"Bowl barrow 160m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.001611,-0.924707,scheduled_monument
"Saucer barrow 220m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",51.000992,-0.924849,scheduled_monument
"Two bowl barrows and a saucer barrow 360m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",50.999720,-0.925406,scheduled_monument
"Bowl barrow and two saucer barrows 440m south east of the Club House on Petersfield Heath common, part of the Petersfield Heath Group",50.999251,-0.923294,scheduled_monument
"Disc barrow 460m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",50.998858,-0.924557,scheduled_monument
"Bowl barrow 490m south of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",50.998663,-0.925915,scheduled_monument
"Twin bowl barrow 660m east of the Club House on Petersfield Heath Common, part of the Petersfield Heath Group",50.997067,-0.924413,scheduled_monument
"Wayside cross on Whitcross Hill, immediately north of Seaview Terrace",50.211885,-5.260725,scheduled_monument
"Beldon lead mine and ore works at Beldon Shields",54.840571,-2.112684,scheduled_monument
"Roman signal station and camp 270m north east of Bowes Moor Hotel",54.508004,-2.110097,scheduled_monument
"Roman signal station 190m north west of Vale House Farm",54.510354,-2.083214,scheduled_monument
"Romano-British settlement 740m WNW of Old Spital",54.506550,-2.150446,scheduled_monument
"St Botolph's Chapel, 280m north east of Frosterley Bridge",54.728053,-1.962361,scheduled_monument
"Rey Cross, 670m west of Old Spital",54.505779,-2.148683,scheduled_monument
"Unenclosed hut circle settlement, two round cairns, medieval transhumance settlement and two pillow mounds, 360m south east of Rey Cross Roman camp",54.504040,-2.152228,scheduled_monument
"Three prehistoric and Romano-British settlements and associated cord rig at Green Brae",55.001959,-2.331749,scheduled_monument
"Defended settlement and field boundary on Horsley Hill",54.990682,-1.856499,scheduled_monument
"Medieval and later dispersed settlement, 730m north and 860m north of Linbriggs",55.358499,-2.173177,scheduled_monument
"Decoy pond 350m south of Aslackby Decoy Farm",52.862624,-0.306989,scheduled_monument
"Moated site 400m north east of Home Farm",53.336999,-0.070338,scheduled_monument
"Moated site immediately north east of Home Farm",53.335832,-0.073800,scheduled_monument
"Bassingthorpe Manor moated site",52.844758,-0.566333,scheduled_monument
"Moated site 90m north east of Ashby Villas",51.853336,-0.615215,scheduled_monument
"Moated site immediately east of the Church of St Peter",52.178061,-1.978911,scheduled_monument
"Moated site at Sodington Hall",52.336524,-2.451902,scheduled_monument
"Moated site immediately west of the Church of St Mary",52.291959,-2.207345,scheduled_monument
"Moated site and fishponds 300m south west and 470m north of Durrance Farm",52.337489,-2.137227,scheduled_monument
"Middleton Mount motte and bailey castle",52.720104,0.457829,scheduled_monument
"Marham Abbey",52.659361,0.521748,scheduled_monument
"Remains of Blackborough Priory",52.697841,0.475552,scheduled_monument
"Site of All Saints' Church",52.750470,0.510174,scheduled_monument
"Moated site 140m north east of Crimplesham Hall",52.608706,0.432929,scheduled_monument
"Moated site and associated earthwork enclosures 190m south east of Denver Hall",52.586271,0.384754,scheduled_monument
"Esh Cross 150m north of Esh Hall",54.789711,-1.695246,scheduled_monument
"Chapel on the south side of Kingsley Avenue",55.024974,-1.616147,scheduled_monument
"St Catherine's Hill hillfort",51.046466,-1.310903,scheduled_monument
"Rabbit warren and four bowl barrows on Stagbury Hill, Furzley Common",50.943292,-1.594025,scheduled_monument
"Bell barrow and two bowl barrows 180m south west of Stagbury Hill, Furzley Common",50.942274,-1.595927,scheduled_monument
"Twin bowl barrow on Furzley Common, 810m SSW of Stagbury Hill",50.936235,-1.596990,scheduled_monument
"Malwood Castle hillfort",50.907620,-1.607420,scheduled_monument
"Studley Castle royal hunting lodge",50.943142,-1.685305,scheduled_monument
"Dovecote at Hawley Manor",51.426288,0.226426,scheduled_monument
"Icehouse at Clock House, Green Street Green",51.411995,0.278063,scheduled_monument
"Oare gunpowder works",51.326022,0.873857,scheduled_monument
"Hillfort on Castle Hill 650m south east of Ford House",51.045854,-3.289827,scheduled_monument
"Two bowl barrows and a round cairn on Lydeard Hill, 750m north of Tilbury Farm",51.101248,-3.173837,scheduled_monument
"Bowl barrow 840m north east of Bagborough House",51.103750,-3.184256,scheduled_monument
"Two bowl barrows, 530m and 670m north east of Plantation Cottage",51.106987,-3.188752,scheduled_monument
"Three round cairns on Wills Neck",51.109790,-3.194295,scheduled_monument
"Round barrow 830m north east of Combend Farm",51.803108,-2.039197,scheduled_monument
"Round barrow 230m north west of Camp Farm",51.843393,-1.793543,scheduled_monument
"Barrow Elm round barrow",51.736370,-1.768065,scheduled_monument
"Round barrow 750m north east of Eastleachdowns Farm",51.778962,-1.715506,scheduled_monument
"Round barrow 250m south east of Greenfield Hill Barn",51.918648,-1.878663,scheduled_monument
"Prehistoric cairns, field system and settlements, medieval chapel and post-medieval daymark, lookout and signal station on north east St Martin's",49.962348,-6.271570,scheduled_monument
"Prehistoric to post-medieval funerary, field system and settlement remains, with post-medieval kelp pit and deer park on and adjacent to Samson",49.932941,-6.351548,scheduled_monument
"Platform cairn on Burnt Island",49.896033,-6.354351,scheduled_monument
"Prehistoric kerbed boulder 172m north west of Horse Point, St Agnes",49.883895,-6.342575,scheduled_monument
"Two early post-medieval quays in north and north western Periglis, St Agnes",49.894860,-6.351793,scheduled_monument
"World War II pillbox 250m south east of Carn Gwavel Farm, St Mary's",49.912025,-6.302787,scheduled_monument
"The Cat's Coffin World War II pillbox, Old Town, St Mary's",49.912400,-6.301176,scheduled_monument
"World War II pillbox and Civil War battery at Tolman Point, St Mary's",49.910424,-6.297196,scheduled_monument
"World War II pillbox west of Porth Hellick, 90m north of Drum Rock, St Mary's",49.916478,-6.286824,scheduled_monument
"World War II pillbox between Thomas' Porth and Porthaloo, St Mary's",49.920675,-6.308771,scheduled_monument
"Early medieval flood defence at Botolph's Bridge, West Hythe",51.061143,1.029939,scheduled_monument
"Bowl barrow 120m ESE of The Croft",51.256632,-1.410041,scheduled_monument
"Two barrows immediately north east of Lower Bordean Farm",51.017779,-1.012354,scheduled_monument
"Bowl barrow immediately north of Bordean House",51.015843,-1.005623,scheduled_monument
"Bowl barrow 620m north east of the Lodge",50.814749,-1.605530,scheduled_monument
"Bowl barrow 560m ENE of Pottern Ford",50.866264,-1.474662,scheduled_monument
"Medieval hunting lodge in Queen Bower",50.838168,-1.593119,scheduled_monument
"Medieval hunting lodge 620m NNW of Holly Hatch Cottage",50.911632,-1.701932,scheduled_monument
