name,lat,lon,source,type_raw,subtype,date_bp,gc_distance_km,cluster
Merlin's Cave (Herefordshire),51.83417518468,-2.6457641491889,megalithic_portal,Cave or Rock Shelter,natural_cave,,3004.6,Other
Symonds Yat Cave,51.836822024729,-2.6385452262676,megalithic_portal,Cave or Rock Shelter,natural_cave,,3004.6,Other
Symonds Yat Cave 2,51.836822024729,-2.6385452262676,megalithic_portal,Cave or Rock Shelter,natural_cave,,3004.6,Other
Symonds Yat Cave 3,51.836822024729,-2.6385452262676,megalithic_portal,Cave or Rock Shelter,natural_cave,,3004.6,Other
Wye Rapids Cave,51.836822024729,-2.6385452262676,megalithic_portal,Cave or Rock Shelter,natural_cave,,3004.6,Other
Symonds Yat West,51.836790355424,-2.6443502148506,megalithic_portal,Cave or Rock Shelter,natural_cave,,3004.8,Other
"Holy Trinity church, Aminevo",57.340517,40.995677,wikidata,megalithic_monument,utilitarian,,3004.8,Other
Madawg Rockshelter,51.834098659055,-2.659550151453,megalithic_portal,Cave or Rock Shelter,natural_cave,,3004.9,Other
Cavall's Cave,51.834454200659,-2.6602809904193,megalithic_portal,Cave or Rock Shelter,natural_cave,,3005.0,Other
Symonds Yat East Rockshelter,51.84085980511,-2.6400538619583,megalithic_portal,Cave or Rock Shelter,natural_cave,,3005.1,Other
King Arthur's Cave,51.83705814015,-2.6608996402258,megalithic_portal,Cave or Rock Shelter,modified_cave,,3005.3,Other
King Arthur's North,51.837061401653,-2.6603191403158,megalithic_portal,Cave or Rock Shelter,modified_cave,,3005.3,Other
Huntsham Hill Rockshelters,51.848059995455,-2.6387043080445,megalithic_portal,Cave or Rock Shelter,natural_cave,,3005.8,Other
King Arthur's Hall Cave,51.840689944982,-2.6705326481626,megalithic_portal,Cave or Rock Shelter,modified_cave,,3005.9,Other
Pwll Du Tramroad Tunnel Southern Approach,51.781528,-3.0906491,wikidata,archaeological_site,natural_cave,,3011.3,Other
"Blorenge Tunnel, Hill's Tramroad",51.809709,-3.0579237,wikidata,archaeological_site,natural_cave,,3013.3,Other
Merthyr Tramroad Tunnel (Trevithick's Tunnel),51.734904,-3.3684397,wikidata,archaeological_site,natural_cave,,3014.1,Other
Mumbles Hill Cave,51.5695565614,-3.98535216822,megalithic_portal,Cave or Rock Shelter,natural_cave,,3014.4,Other
Åmura,32.216613,130.75357,megalithic_portal,Rock Cut Tomb,rock_cut_monumental,,3014.8,Other
Rother's Tor Cave,51.5682652347,-4.0083834218,megalithic_portal,Cave or Rock Shelter,natural_cave,,3014.9,Other
Bacon Hole,51.561668576725,-4.0773456652835,megalithic_portal,Cave or Rock Shelter,natural_cave,,3016.1,Other
Caswell Bay Cave,51.572260778704,-4.0374216305873,megalithic_portal,Cave or Rock Shelter,utilitarian,,3016.1,Other
KyÅgamine,32.203614,130.800626,megalithic_portal,Rock Cut Tomb,utilitarian,,3016.1,Other
Crow Hole,51.5624904429,-4.08171154678,megalithic_portal,Cave or Rock Shelter,natural_cave,,3016.3,Other
Minchin Hole,51.561515064459,-4.0859953103321,megalithic_portal,Cave or Rock Shelter,natural_cave,,3016.4,Other
Ravencliffe Cave,51.565802056769,-4.0977348798396,megalithic_portal,Cave or Rock Shelter,natural_cave,,3017.1,Other
Culver Hole (Port Eynon),51.537627124829,-4.2118013204356,megalithic_portal,Cave or Rock Shelter,natural_cave,,3017.4,Other
Gurnos Quarry Tramroad & Leat,51.761924,-3.3990053,wikidata,archaeological_site,utilitarian,,3017.7,Other
Kittle Hill,51.5854372863,-4.05533352221,megalithic_portal,Cave or Rock Shelter,natural_cave,,3017.9,Other
Ogof Darren Cilau Cave,51.830636001173,-3.1549337056349,megalithic_portal,Cave or Rock Shelter,natural_cave,,3018.0,Other
Leather's Hole,51.5689552415,-4.12241134021,megalithic_portal,Cave or Rock Shelter,natural_cave,,3018.1,Other
Durobrivae (Water Newton),52.5586212239,-0.347947659546,pleiades,settlement,utilitarian,1980,3018.5,Other
Long Hole,51.543506705517,-4.2337200357129,megalithic_portal,Cave or Rock Shelter,natural_cave,,3018.7,Other
Eglwys Faen Cave,51.833692532135,-3.1731532790399,megalithic_portal,Cave or Rock Shelter,natural_cave,,3018.9,Other
"Goat's Cave, Paviland",51.550103639628,-4.2555357579426,megalithic_portal,Cave or Rock Shelter,natural_cave,,3019.9,Other
Cat Hole Cave,51.590001323419,-4.112276110903,megalithic_portal,Cave or Rock Shelter,natural_cave,,3020.0,Other
Foxhole Slade Cave,51.551307631156,-4.2537201011374,megalithic_portal,Cave or Rock Shelter,natural_cave,,3020.0,Other
Hound's Hole Cave,51.550187940044,-4.2558284198289,megalithic_portal,Cave or Rock Shelter,natural_cave,,3020.0,Other
Cwtch Cave,51.5537354871,-4.26307257291,megalithic_portal,Cave or Rock Shelter,natural_cave,,3020.5,Other
Deborah's Hole,51.5537632889,-4.26163138589,megalithic_portal,Cave or Rock Shelter,natural_cave,,3020.5,Other
Tooth Cave,51.59773384466,-4.1223093323991,megalithic_portal,Cave or Rock Shelter,natural_cave,,3021.1,Other
Red Fescue Hole,51.557897519567,-4.2710698351997,megalithic_portal,Cave or Rock Shelter,natural_cave,,3021.2,Other
Mewslade Caves,51.562468746215,-4.276491925379,megalithic_portal,Cave or Rock Shelter,natural_cave,,3021.8,Other
Dinas Silica Mine,51.760405,-3.5704476,wikidata,archaeological_site,utilitarian,,3022.3,Other
Worm's Head Cave,51.5649290018,-4.33433210007,megalithic_portal,Cave or Rock Shelter,natural_cave,,3023.7,Other
Unnamed Mine,52.582696,-0.554019,pleiades,mine-2,utilitarian,1980,3026.2,Other
Unnamed Mine,52.588448,-0.546145,pleiades,mine-2,utilitarian,1980,3026.6,Other
North Hill Tor,51.6216992297,-4.23611473876,megalithic_portal,Cave or Rock Shelter,natural_cave,,3026.7,Other
Burry Holms Cave,51.6085089733,-4.31345883308,megalithic_portal,Cave or Rock Shelter,natural_cave,,3027.5,Other
Bosco's Den,51.6200517123,-4.27503978517,megalithic_portal,Cave or Rock Shelter,natural_cave,,3027.6,Other
Culver Hole (Llangennith),51.612272962191,-4.3049836853371,megalithic_portal,Cave or Rock Shelter,natural_cave,,3027.6,Other
Spritsial Tor,51.6200517123,-4.27503978517,megalithic_portal,Cave or Rock Shelter,natural_cave,,3027.6,Other
Powell's Cave,51.824895034951,-3.6702034706846,megalithic_portal,Cave or Rock Shelter,utilitarian,,3031.6,Other
Dan-yr-Ogof,51.831388870264,-3.6877143733452,megalithic_portal,Cave or Rock Shelter,natural_cave,,3032.8,Other
Unnamed Mine,52.703602,-0.399739,pleiades,mine-2,utilitarian,1980,3034.7,Other
Unnamed Mine,52.70956,-0.391964,pleiades,mine-2,utilitarian,1980,3035.2,Other
Staraya Linza Quarry,56.62583333,60.60611111,wikidata,megalithic_monument,utilitarian,,3036.2,Other
Daylight Rock Mesolithic Site,51.637666718788,-4.6762649941559,megalithic_portal,Cave or Rock Shelter,natural_cave,12000,3040.7,Other
Skull Cave,51.639387232702,-4.6796907477996,megalithic_portal,Cave or Rock Shelter,natural_cave,,3040.9,Other
Nanna's Cave,51.640884394122,-4.6810799593654,megalithic_portal,Cave or Rock Shelter,natural_cave,,3041.1,Other
Potter's Cave,51.641709926317,-4.684308707232,megalithic_portal,Cave or Rock Shelter,natural_cave,,3041.3,Other
Carreg Cennen Cave,51.854233805729,-3.9348694418797,megalithic_portal,Cave or Rock Shelter,natural_cave,,3041.9,Other
Eel Point,51.642709478805,-4.7034483743077,megalithic_portal,Cave or Rock Shelter,natural_cave,,3041.9,Other
Longberry Bank Cave,51.666602577775,-4.7319166465337,megalithic_portal,Cave or Rock Shelter,natural_cave,,3045.2,Other
Lorts Cave,51.620641594231,-4.9006550563428,megalithic_portal,Cave or Rock Shelter,natural_cave,,3045.3,Other
Hoyle's Mouth Cave,51.669842452155,-4.7318224220735,megalithic_portal,Cave or Rock Shelter,natural_cave,,3045.5,Other
Didinsky Tunnel,56.818733333,59.696830555,wikidata,megalithic_monument,natural_cave,,3047.1,Other
Coygan Cave,51.754527319616,-4.4863923513265,megalithic_portal,Cave or Rock Shelter,natural_cave,,3047.2,Other
Pendine Bone Cave,51.741118352972,-4.5621417094412,megalithic_portal,Cave or Rock Shelter,natural_cave,,3048.0,Other
Rhode Wood Shaft Mounds,51.70497,-4.696898,wikidata,archaeological_site,natural_cave,,3048.1,Other
Koonalda Cave,-31.4,129.883333,megalithic_portal,Cave or Rock Shelter,natural_cave,,3051.1,Other
Priory Farm Cave,51.67879182542,-4.9247419535526,megalithic_portal,Cave or Rock Shelter,natural_cave,,3051.9,Other
Ermine Street,52.898142912,-0.379208558361,pleiades,road,utilitarian,250,3054.2,Other
"Draw Off Tower, Tunnel Mouth, Dam Causeway And Bridge At Swithland Reservoir Water Works",52.728543,-1.176024,wikidata,tower,natural_cave,,3057.3,Other
"Gold Mines at Dolaucothi, Wales",52.0446,-3.9498,pleiades,mine-2,utilitarian,2850,3061.7,Other
Ancaster,52.982701,-0.536014,pleiades,"fort-2, settlement",utilitarian,1980,3066.9,Other
Untitled,52.5,-2.5,pleiades,mine,utilitarian,1980,3068.7,Other
Britannia I (province),52.5,-2.5,pleiades,province-2,utilitarian,1650,3068.7,Other
Iroungou cave,-1.866666666,11.055,wikidata,archaeological_site,natural_cave,,3072.1,Other
Ishinuki-Anakannon,32.969257,130.562983,megalithic_portal,Rock Cut Tomb,rock_cut_monumental,,3073.5,Other
Ishinuki-Nagino,32.968365,130.564699,megalithic_portal,Rock Cut Tomb,rock_cut_monumental,,3073.5,Other
Engelbrecht Cave,-37.8205,140.7723,wikidata,megalithic_monument,natural_cave,,3074.6,Other
Tonkararin (in Kumamoto),32.968122,130.604063,megalithic_portal,"Souterrain (Fogou, Earth House)",modified_cave,,3075.5,Other
Anchor Church,52.841572971659,-1.4980393463505,megalithic_portal,Cave or Rock Shelter,natural_cave,,3077.2,Other
Rock Chapel of St Mary,52.947765509353,-1.1616230757366,megalithic_portal,Cave or Rock Shelter,natural_cave,,3079.4,Other
Princess Margaret Rose Cave,-37.9891,140.99,wikidata,megalithic_monument,natural_cave,,3079.4,Other
Nagaiwa,33.001007,130.667696,megalithic_portal,Rock Cut Tomb,rock_cut_monumental,,3081.9,Other
Bower Farm,52.77308279978,-1.9569715947189,megalithic_portal,Cave or Rock Shelter,natural_cave,,3082.2,Other
Dale Hermitage,52.937681082943,-1.3616470681145,megalithic_portal,Cave or Rock Shelter,natural_cave,,3083.5,Other
Nabeta,33.020179,130.670679,megalithic_portal,Rock Cut Tomb,rock_cut_monumental,,3083.8,Other
Kungur Ice Cave,57.440277777,57.007222222,wikidata,megalithic_monument,natural_cave,,3088.2,Other
Takamori Spring Tunnel Park,32.813555555,131.122694444,wikidata,megalithic_monument,natural_cave,,3089.0,Other
Roman Gravels lead mine,52.5928,-2.98487,wikidata,archaeological_site,utilitarian,2200,3091.2,Other
Koongine Cave,-37.960998,140.534494,wikidata,archaeological_site,natural_cave,,3099.2,Other
"Remains of Nether Ratchwood and Rantor lead mines, 200m west of Old Lane",53.0909,-1.57751,wikidata,archaeological_site,utilitarian,,3104.8,Other
Carsington Pasture,53.079803129668,-1.6409420039814,megalithic_portal,Cave or Rock Shelter,natural_cave,,3105.3,Other
Harborough Cave,53.0934639373,-1.64008174333,megalithic_portal,Cave or Rock Shelter,natural_cave,,3106.7,Other
Rains Cave,53.0944326162,-1.66396656898,megalithic_portal,Cave or Rock Shelter,natural_cave,,3107.4,Other
Scarcliffe Shelter 1,53.210310951794,-1.2512916557443,megalithic_portal,Cave or Rock Shelter,natural_cave,,3108.6,Other
Scarcliffe Shelter 2,53.211181464204,-1.2467843117371,megalithic_portal,Cave or Rock Shelter,natural_cave,,3108.6,Other
Scarcliffe Shelter 3,53.211181464204,-1.2467843117371,megalithic_portal,Cave or Rock Shelter,natural_cave,,3108.6,Other
Scarcliffe Shelter 4,53.213830343982,-1.2392504466774,megalithic_portal,Cave or Rock Shelter,natural_cave,,3108.7,Other
Langwith Cave,53.220035197362,-1.2256612276929,megalithic_portal,Cave or Rock Shelter,natural_cave,,3109.0,Other
Cheshire Wood Cave,53.0768110116,-1.83277800315,megalithic_portal,Cave or Rock Shelter,natural_cave,,3110.0,Other
Falcon Low Cave,53.0759301983,-1.84621535203,megalithic_portal,Cave or Rock Shelter,natural_cave,,3110.3,Other
Saint Bertram's Cave,53.084014445158,-1.8417077709168,megalithic_portal,Cave or Rock Shelter,natural_cave,,3111.0,Other
Whaley Rock Shelter1,53.2398378982,-1.22979915256,megalithic_portal,Cave or Rock Shelter,natural_cave,,3111.1,Other
Two lead mines known as Winster Pitts and Drummer's Venture,53.1392,-1.63222,wikidata,archaeological_site,utilitarian,,3111.2,Other
Whaley Rock Shelter2,53.243471654,-1.23572801075,megalithic_portal,Cave or Rock Shelter,natural_cave,,3111.6,Other
Elder Bush Cave,53.091222728808,-1.8551200674917,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.1,Other
Sevenways Cave,53.0912227288,-1.85512006749,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.1,Other
Thor's Cave,53.0921216284,-1.85511705388,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.2,Other
Church Hole,53.2612416691,-1.2039293588,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.6,Other
Ossiferous Fissure,53.2612316549,-1.20243040119,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.6,Other
Pin Hole Cave,53.2612316549,-1.20243040119,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.6,Other
Robin Hoodâs Cave,53.262120411,-1.20091469586,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.6,Other
Creswell Crags,53.263009147563,-1.1993989276956,megalithic_portal,Cave or Rock Shelter,utilitarian,,3112.7,Other
Mother Grundyâs Parlour,53.2629990762,-1.19789990994,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.7,Other
Old Hannahâs Hole,53.098412098,-1.85360252228,megalithic_portal,Cave or Rock Shelter,natural_cave,,3112.8,Other
Darfar Ridge Cave,53.1002117189,-1.85508992411,megalithic_portal,Cave or Rock Shelter,natural_cave,,3113.0,Other
Ossom's Crag Shelter,53.0993164124,-1.85807986552,megalithic_portal,Cave or Rock Shelter,natural_cave,,3113.0,Other
Mill Pot Cave,53.1020113208,-1.85657744999,megalithic_portal,Cave or Rock Shelter,natural_cave,,3113.2,Other
Wetton Mill Rock Shelter,53.1029137737,-1.8595616413,megalithic_portal,Cave or Rock Shelter,natural_cave,,3113.4,Other
Sycamore Cave Ecton,53.1100921806,-1.84908140233,megalithic_portal,Cave or Rock Shelter,natural_cave,,3113.9,Other
Frank iâ thâ Rocks Cave,53.122685045573,-1.8051802676949,megalithic_portal,Cave or Rock Shelter,natural_cave,,3114.0,Other
Markland Grips Cave,53.270445177031,-1.2367466661058,megalithic_portal,Cave or Rock Shelter,natural_cave,,3114.4,Other
Ash Tree Cave,53.27978182961,-1.2293064050262,megalithic_portal,Cave or Rock Shelter,natural_cave,,3115.2,Other
Thorpe Common Shelter,53.3089073206,-1.20754565916,megalithic_portal,Cave or Rock Shelter,natural_cave,,3117.6,Other
Calling Low Dale,53.185380385508,-1.7261080465126,megalithic_portal,Cave or Rock Shelter,natural_cave,,3118.4,Other
One Ash Shelter,53.187126213562,-1.7431572771276,megalithic_portal,Cave or Rock Shelter,natural_cave,,3119.0,Other
Water Powered Chain Incline at Bryneglwys Slate Quarry,52.628897,-3.932067,wikidata,archaeological_site,utilitarian,,3120.6,Other
Magpie Mine,53.2098,-1.74302,wikidata,megalithic_monument,utilitarian,,3121.3,Other
Dead Man's Cave/Anston Stones Wood,53.346040712528,-1.208930399684,megalithic_portal,Cave or Rock Shelter,natural_cave,,3121.5,Other
Water Balance Incline at Aberllefenni Slate Quarry,52.674567,-3.8240331,wikidata,archaeological_site,utilitarian,,3122.3,Other
Alltwyllt Slate Quarry Incline,52.640585,-3.9502149,wikidata,archaeological_site,utilitarian,,3122.3,Other
Fox Hole Cave,53.192795690673,-1.853281797407,megalithic_portal,Cave or Rock Shelter,natural_cave,,3122.4,Other
Fox Hole Cave (Earl Sterndale),53.191896806422,-1.8532848604419,megalithic_portal,Cave or Rock Shelter,natural_cave,,3122.4,Other
Demons Dale Cave,53.23082338337,-1.7484388785139,megalithic_portal,Cave or Rock Shelter,natural_cave,,3123.6,Other
Hobâs House Cave,53.238444175993,-1.7392545529639,megalithic_portal,Cave or Rock Shelter,natural_cave,,3124.1,Other
"A group of three lead working coes, a shaft and a dressing floor on Longstone Edge",53.2549,-1.68186,wikidata,archaeological_site,natural_cave,,3124.3,Other
Etches cave,53.204518528454,-1.8876756815987,megalithic_portal,Cave or Rock Shelter,natural_cave,,3124.5,Other
Dowel Cave,53.205417412,-1.88767333677,megalithic_portal,Cave or Rock Shelter,natural_cave,,3124.6,Other
Ravenscliffe Cave,53.2591214372,-1.74062797677,megalithic_portal,Cave or Rock Shelter,natural_cave,,3126.3,Other
Eyam Delf,53.280362113519,-1.6779588135083,megalithic_portal,Cave or Rock Shelter,natural_cave,,3126.8,Other
Hob Thirst's Cave,53.238642254041,-1.8561219811447,megalithic_portal,Cave or Rock Shelter,natural_cave,,3127.2,Other
Cowdale Quarry limestone extraction and processing site 540m north east of Staden Manor,53.2491,-1.88221,wikidata,archaeological_site,utilitarian,,3129.0,Other
Pooleâs Cavern,53.249492834419,-1.9265242162371,megalithic_portal,Cave or Rock Shelter,natural_cave,,3130.2,Other
Robin Hood's Cave,53.348732450499,-1.6349325867021,megalithic_portal,Cave or Rock Shelter,natural_cave,,3132.7,Other
Fissure Cave,53.3193769778,-1.75527459553,megalithic_portal,Cave or Rock Shelter,natural_cave,,3132.8,Other
Edlington Woods,53.483074715407,-1.1756724091827,megalithic_portal,Cave or Rock Shelter,natural_cave,,3134.7,Other
Cave Dale 2,53.340091955468,-1.7761823286051,megalithic_portal,Cave or Rock Shelter,natural_cave,,3135.5,Other
Carden Park,53.0778125708,-2.80305188219,megalithic_portal,Cave or Rock Shelter,natural_cave,,3135.7,Other
Treak Cliff Sepulchral Cave,53.3437249267,-1.79719128778,megalithic_portal,Cave or Rock Shelter,natural_cave,,3136.4,Other
Hijiridaki Cave,32.958878,131.784728,wikidata,archaeological_site,natural_cave,,3137.6,Other
Scabba Wood Rock Shelter,53.5120488596,-1.20677804643,megalithic_portal,Cave or Rock Shelter,natural_cave,,3138.4,Other
Old Winteringham,53.6815235,-0.5678065,pleiades,"settlement, fort",utilitarian,1907,3139.6,Other
Nant Mill Wood Shaft Mounds,53.047206,-3.0739611,wikidata,archaeological_site,natural_cave,,3139.9,Other
Minera Lead Mines,53.055679,-3.098059,wikidata,megalithic_monument,utilitarian,,3141.4,Other
Wizard's Cave,53.297149591328,-2.2103109599192,megalithic_portal,Cave or Rock Shelter,natural_cave,,3142.5,Other
Gunns Plains Cave,-41.296,146.0055,wikidata,megalithic_monument,natural_cave,,3144.5,Other
Untitled,53.5,-1.5,pleiades,mine,utilitarian,1980,3144.7,Other
Rhos Isaf Cave,53.072992238252,-3.2128361508189,megalithic_portal,Cave or Rock Shelter,natural_cave,,3146.2,Other
Perthi Chwarae Farm Cave 1,53.073703591977,-3.2136024826714,megalithic_portal,Cave or Rock Shelter,natural_cave,,3146.3,Other
Llanarmon Cave,53.097467737862,-3.206072045078,megalithic_portal,Cave or Rock Shelter,natural_cave,,3148.5,Other
